station_sk_id,bulan,persen_temp_07lt_c,persen_temp_13lt_c,persen_temp_18lt_c,persen_temp_avg_c,persen_temp_max_c,persen_temp_min_c,persen_rainfall_mm,persen_sunshine_h,persen_weather_specific,persen_pressure_mb,persen_rel_humidity_07lt_pc,persen_rel_humidity_13lt_pc,persen_rel_humidity_18lt_pc,persen_rel_humidity_avg_pc,persen_wind_speed_avg_km_h,persen_wind_dir_max,persen_wind_speed_max_knots,persen_wind_dir_cardinal
80,202505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.77,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
80,202506,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.33,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
80,202507,64.52,64.52,64.52,64.52,64.52,64.52,64.52,61.29,61.29,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52
84,202407,77.42,77.42,77.42,25.81,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,25.81,77.42,77.42,77.42,77.42
84,202408,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.77,93.55,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
84,202409,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
84,202410,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
84,202411,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,13.33,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
84,202412,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
84,202501,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.77,6.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
84,202502,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.86,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
84,202503,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.77,3.23,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
84,202505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
84,202506,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.67,6.67,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
84,202507,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52
86,202407,77.42,3.23,3.23,3.23,3.23,3.23,77.42,77.42,77.42,3.23,77.42,3.23,3.23,3.23,77.42,77.42,77.42,77.42
86,202408,100.0,100.0,100.0,74.19,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74.19,100.0,100.0,100.0,100.0
86,202409,100.0,100.0,100.0,86.67,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,86.67,100.0,100.0,100.0,100.0
86,202410,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
86,202411,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
86,202412,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.77,3.23,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
86,202501,96.77,96.77,96.77,96.77,96.77,96.77,96.77,93.55,0.0,96.77,96.77,96.77,96.77,96.77,96.77,96.77,96.77,96.77
86,202502,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3.57,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
86,202503,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
86,202505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
86,202506,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
86,202507,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52
87,202407,41.94,35.48,38.71,16.13,38.71,35.48,41.94,22.58,41.94,38.71,41.94,35.48,38.71,16.13,74.19,74.19,74.19,74.19
87,202408,100.0,100.0,100.0,100.0,100.0,100.0,100.0,48.39,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
87,202409,100.0,86.67,100.0,83.33,100.0,86.67,100.0,13.33,0.0,100.0,100.0,86.67,100.0,83.33,100.0,100.0,100.0,100.0
87,202410,100.0,96.77,100.0,96.77,100.0,96.77,100.0,32.26,0.0,100.0,100.0,96.77,100.0,96.77,100.0,100.0,100.0,100.0
87,202411,100.0,96.67,63.33,63.33,63.33,96.67,100.0,6.67,0.0,63.33,100.0,96.67,63.33,63.33,100.0,100.0,100.0,100.0
87,202412,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
87,202501,100.0,100.0,58.06,58.06,58.06,100.0,100.0,0.0,9.68,58.06,100.0,100.0,58.06,58.06,100.0,100.0,100.0,100.0
87,202502,100.0,100.0,64.29,64.29,64.29,100.0,100.0,32.14,0.0,64.29,100.0,100.0,64.29,64.29,100.0,100.0,100.0,100.0
87,202503,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,25.81,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
87,202505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.65,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
87,202506,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
87,202507,64.52,64.52,64.52,64.52,64.52,64.52,64.52,58.06,61.29,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52
88,202407,77.42,77.42,77.42,77.42,77.42,77.42,77.42,74.19,77.42,77.42,77.42,77.42,77.42,70.97,77.42,77.42,77.42,77.42
88,202408,100.0,100.0,100.0,96.77,100.0,100.0,100.0,80.65,83.87,100.0,100.0,100.0,100.0,96.77,100.0,100.0,100.0,100.0
88,202409,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0
88,202410,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
88,202411,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
88,202412,100.0,96.77,96.77,96.77,96.77,96.77,100.0,96.77,0.0,96.77,100.0,96.77,96.77,96.77,100.0,100.0,100.0,100.0
88,202501,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
88,202502,100.0,100.0,96.43,96.43,96.43,100.0,100.0,100.0,0.0,96.43,100.0,100.0,96.43,96.43,100.0,100.0,100.0,100.0
88,202503,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
88,202505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
88,202506,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
88,202507,61.29,61.29,61.29,61.29,61.29,61.29,61.29,58.06,61.29,61.29,61.29,61.29,61.29,61.29,61.29,61.29,61.29,61.29
89,202503,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.77,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0
89,202505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0
89,202506,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0
89,202507,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,0.0,9.68,9.68,9.68
92,202407,6.45,0.0,0.0,0.0,0.0,0.0,6.45,6.45,6.45,0.0,6.45,0.0,0.0,0.0,6.45,6.45,6.45,6.45
92,202408,38.71,35.48,32.26,32.26,32.26,35.48,38.71,32.26,38.71,32.26,38.71,35.48,32.26,32.26,41.94,41.94,41.94,41.94
92,202409,46.67,36.67,36.67,30.0,36.67,36.67,46.67,26.67,26.67,36.67,46.67,36.67,36.67,30.0,50.0,50.0,50.0,50.0
92,202410,38.71,32.26,25.81,22.58,25.81,32.26,38.71,19.35,3.23,25.81,38.71,32.26,25.81,22.58,45.16,45.16,45.16,45.16
92,202411,93.33,83.33,80.0,70.0,80.0,83.33,93.33,53.33,23.33,80.0,93.33,83.33,80.0,70.0,100.0,100.0,100.0,100.0
92,202412,96.77,83.87,83.87,70.97,83.87,83.87,96.77,54.84,19.35,83.87,96.77,83.87,83.87,70.97,100.0,100.0,100.0,100.0
92,202501,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.77,9.68,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
92,202502,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.29,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
92,202503,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9.68,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
92,202505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
92,202506,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6.67,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
92,202507,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,58.06,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52
93,202407,77.42,77.42,77.42,77.42,77.42,77.42,77.42,58.06,74.19,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42
93,202408,100.0,100.0,100.0,96.77,100.0,100.0,100.0,100.0,80.65,100.0,100.0,100.0,100.0,93.55,100.0,100.0,100.0,100.0
93,202409,100.0,100.0,100.0,86.67,100.0,100.0,100.0,100.0,30.0,100.0,100.0,100.0,100.0,86.67,100.0,100.0,100.0,100.0
93,202410,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.55,32.26,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
93,202411,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,26.67,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
93,202412,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.32,25.81,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
93,202501,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,32.26,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
93,202502,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.14,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
93,202503,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35.48,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
93,202505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35.48,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
93,202506,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.67,26.67,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
93,202507,64.52,64.52,64.52,64.52,64.52,64.52,64.52,61.29,61.29,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52
95,202407,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42
95,202408,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.32,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
95,202409,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0
95,202410,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.77,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
95,202411,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
95,202412,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
95,202501,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
95,202502,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
95,202503,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
95,202505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
95,202506,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
95,202507,64.52,64.52,64.52,64.52,64.52,64.52,64.52,61.29,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52
96,202507,9.68,0.0,0.0,0.0,0.0,0.0,9.68,6.45,9.68,0.0,9.68,0.0,0.0,0.0,9.68,9.68,9.68,9.68
97,202411,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.33,3.33,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
97,202412,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
97,202501,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
97,202502,100.0,100.0,96.43,96.43,96.43,100.0,100.0,100.0,0.0,96.43,100.0,100.0,96.43,96.43,100.0,100.0,100.0,100.0
97,202503,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3.23,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
97,202505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
97,202506,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
97,202507,64.52,61.29,64.52,61.29,64.52,61.29,64.52,61.29,64.52,64.52,64.52,61.29,64.52,61.29,64.52,64.52,64.52,64.52
99,202407,32.26,32.26,32.26,32.26,32.26,32.26,32.26,16.13,32.26,32.26,32.26,32.26,32.26,32.26,32.26,32.26,32.26,32.26
99,202408,70.97,67.74,67.74,67.74,67.74,67.74,70.97,12.9,70.97,67.74,70.97,67.74,67.74,67.74,70.97,70.97,70.97,70.97
99,202409,90.0,83.33,86.67,76.67,86.67,83.33,90.0,3.33,30.0,86.67,90.0,83.33,86.67,76.67,90.0,90.0,90.0,90.0
99,202410,96.77,93.55,93.55,90.32,93.55,93.55,96.77,3.23,9.68,93.55,96.77,93.55,93.55,90.32,96.77,96.77,96.77,96.77
99,202411,100.0,96.67,100.0,96.67,100.0,96.67,100.0,13.33,33.33,100.0,100.0,96.67,100.0,96.67,100.0,100.0,100.0,100.0
99,202412,96.77,96.77,83.87,83.87,83.87,96.77,96.77,0.0,6.45,83.87,96.77,96.77,83.87,83.87,96.77,96.77,96.77,96.77
99,202501,100.0,90.32,100.0,90.32,100.0,90.32,100.0,9.68,22.58,100.0,100.0,90.32,100.0,90.32,100.0,100.0,100.0,100.0
99,202502,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.29,10.71,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99,202503,100.0,96.77,96.77,93.55,96.77,96.77,100.0,16.13,32.26,96.77,100.0,96.77,96.77,93.55,100.0,100.0,100.0,100.0
99,202505,96.77,96.77,90.32,90.32,90.32,96.77,96.77,0.0,0.0,90.32,96.77,96.77,90.32,90.32,96.77,96.77,96.77,96.77
99,202506,100.0,100.0,93.33,93.33,93.33,100.0,100.0,16.67,3.33,93.33,100.0,100.0,93.33,93.33,100.0,100.0,100.0,100.0
99,202507,64.52,64.52,61.29,61.29,61.29,64.52,64.52,0.0,64.52,61.29,64.52,64.52,61.29,61.29,64.52,64.52,64.52,64.52
100,202408,3.23,0.0,0.0,0.0,0.0,0.0,3.23,3.23,3.23,0.0,3.23,0.0,0.0,0.0,3.23,3.23,3.23,3.23
101,202407,77.42,77.42,77.42,74.19,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,58.06,77.42,77.42,77.42,77.42
101,202408,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.77,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
101,202409,100.0,100.0,100.0,93.33,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,93.33,100.0,100.0,100.0,100.0
101,202410,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
101,202411,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
101,202412,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
101,202501,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
101,202502,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.43,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
101,202503,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.77,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
101,202505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.77,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
101,202506,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
101,202507,64.52,64.52,64.52,64.52,64.52,64.52,64.52,54.84,61.29,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52
102,202407,77.42,77.42,77.42,77.42,77.42,77.42,77.42,32.26,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42
102,202408,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
102,202409,96.67,96.67,96.67,93.33,96.67,96.67,96.67,13.33,0.0,96.67,96.67,96.67,96.67,93.33,96.67,96.67,96.67,96.67
102,202410,100.0,100.0,96.77,96.77,96.77,100.0,100.0,3.23,0.0,96.77,100.0,100.0,96.77,96.77,100.0,100.0,100.0,100.0
102,202411,100.0,100.0,96.67,96.67,96.67,100.0,100.0,6.67,0.0,96.67,100.0,100.0,96.67,96.67,100.0,100.0,100.0,100.0
102,202412,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
102,202501,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6.45,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
102,202502,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
102,202503,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38.71,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
102,202505,100.0,96.77,100.0,96.77,100.0,96.77,100.0,0.0,0.0,100.0,100.0,96.77,100.0,96.77,100.0,100.0,100.0,100.0
102,202506,100.0,96.67,100.0,96.67,100.0,96.67,100.0,6.67,0.0,100.0,100.0,96.67,100.0,96.67,100.0,100.0,100.0,100.0
102,202507,64.52,61.29,64.52,61.29,64.52,61.29,64.52,0.0,64.52,64.52,64.52,61.29,64.52,61.29,64.52,64.52,64.52,64.52
103,202409,6.67,3.33,3.33,3.33,3.33,3.33,6.67,3.33,0.0,3.33,6.67,3.33,3.33,3.33,6.67,6.67,6.67,6.67
103,202412,38.71,38.71,25.81,22.58,25.81,38.71,38.71,3.23,0.0,25.81,38.71,38.71,25.81,22.58,41.94,41.94,41.94,41.94
103,202501,19.35,9.68,0.0,0.0,0.0,9.68,19.35,0.0,0.0,0.0,19.35,9.68,0.0,0.0,19.35,19.35,19.35,19.35
103,202502,17.86,14.29,0.0,0.0,0.0,14.29,17.86,0.0,0.0,0.0,17.86,14.29,0.0,0.0,21.43,21.43,21.43,21.43
103,202503,22.58,9.68,0.0,0.0,0.0,9.68,22.58,0.0,0.0,0.0,22.58,9.68,0.0,0.0,22.58,22.58,22.58,22.58
103,202505,12.9,9.68,0.0,0.0,0.0,9.68,12.9,0.0,0.0,0.0,12.9,9.68,0.0,0.0,16.13,16.13,16.13,16.13
103,202506,16.67,10.0,3.33,3.33,3.33,10.0,16.67,0.0,0.0,3.33,16.67,10.0,3.33,3.33,16.67,16.67,16.67,16.67
103,202507,9.68,0.0,0.0,0.0,0.0,0.0,9.68,0.0,9.68,0.0,9.68,0.0,0.0,0.0,9.68,9.68,9.68,9.68
104,202407,77.42,0.0,0.0,77.42,0.0,0.0,77.42,77.42,70.97,0.0,77.42,0.0,0.0,77.42,77.42,77.42,77.42,77.42
104,202408,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,93.55,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0
104,202409,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.67,3.33,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
104,202410,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.77,19.35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
104,202411,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.33,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
104,202412,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74.19,16.13,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
104,202501,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9.68,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
104,202502,100.0,100.0,96.43,96.43,96.43,100.0,100.0,100.0,10.71,96.43,100.0,100.0,96.43,96.43,100.0,100.0,100.0,100.0
104,202503,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.77,29.03,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
104,202505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.13,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
104,202506,100.0,93.33,96.67,90.0,96.67,93.33,100.0,100.0,10.0,96.67,100.0,93.33,96.67,90.0,100.0,100.0,100.0,100.0
104,202507,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52
106,202407,77.42,77.42,77.42,77.42,77.42,77.42,77.42,67.74,74.19,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42,77.42
106,202408,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.77,96.77,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
106,202409,100.0,100.0,100.0,96.67,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,96.67,100.0,100.0,100.0,100.0
106,202410,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
106,202411,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
106,202412,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.55,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
106,202501,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.55,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
106,202502,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
106,202503,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
106,202505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
106,202506,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
106,202507,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52
107,202407,77.42,77.42,77.42,0.0,77.42,77.42,77.42,0.0,77.42,77.42,77.42,77.42,77.42,0.0,77.42,77.42,77.42,77.42
107,202408,100.0,100.0,100.0,51.61,100.0,100.0,100.0,0.0,83.87,100.0,100.0,100.0,100.0,51.61,100.0,100.0,100.0,100.0
107,202409,100.0,100.0,100.0,96.67,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,96.67,100.0,100.0,100.0,100.0
107,202410,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
107,202411,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
107,202412,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
107,202501,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
107,202502,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
107,202503,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
